tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,labels
8.49424143,5.994135139,9.88062275,5.502089702,4.075077527,-1.648513593,-1.223797959,-1.202765974,0.118732125,0.517862837,0.383744245,0.508853055,0
7.582750017,3.110271376,9.877095071,7.698347563,4.985594293,-1.987422905,-1.163072887,-1.835098501,0.22753288,0.215150022,0.391041448,0.671031602,0
3.79866047,8.325777014,3.849890458,5.95706487,4.300472456,-1.400811393,-1.435057488,-1.464603575,0.386494673,0.460622912,0.343737668,0.898247611,0
8.429180577,7.392797644,8.627280108,6.157485082,3.372962474,-0.822345946,-0.894878845,-1.655737682,0.586551319,0.863338496,0.11652145,0.462578419,0
4.698412444,9.734071652,8.467644526,0.947625103,3.684023896,-0.871915299,-1.341383733,-1.470724863,0.151583776,0.827060333,0.977938204,0.335088813,0
8.460838339,5.755063381,9.893090354,7.480927693,3.660736511,-1.068084367,-0.837955632,-1.754696511,0.12358286,0.788038818,0.549672455,0.08589135,0
5.779209053,2.116409261,8.902488543,5.159125691,4.136974462,-1.402200644,-0.77824024,-1.956533578,0.413208081,0.574141727,0.378084762,0.691231594,0
5.977964367,3.872035076,6.508813166,9.186981364,3.304232135,-0.850337181,-0.761406689,-1.692488265,0.279810847,0.101680057,0.919949068,0.105665544,0
2.416488545,7.591995627,3.875801104,7.543790467,3.011499676,-1.35892457,-1.087525818,-0.565049289,0.355940455,0.693880774,0.711097759,0.597689263,0
2.173591285,7.710782883,4.690615812,5.879813775,3.6017719,-0.656866096,-1.607056476,-1.337849328,0.165951516,0.483391576,0.309969097,0.533777545,0
7.562557736,0.949085097,5.268059482,8.750874438,3.038930165,-0.920831195,-1.428365554,-0.689733416,0.764098336,0.405401601,0.635408304,0.992681951,0
7.202260024,5.906022291,2.410947953,8.962492066,4.354517649,-1.995232206,-0.855179111,-1.504106333,0.442525601,0.585968962,0.376824713,0.125873526,0
2.247961425,8.02059047,9.654604789,2.928871775,3.54212985,-1.779268613,-0.624962894,-1.137898343,0.698342099,0.580783373,0.699832502,0.878604903,0
6.273369717,5.85287154,9.683683094,8.388714978,2.500482326,-0.962533682,-0.654006807,-0.883941837,0.333618357,0.420260812,0.908643543,0.332573333,0
5.346789831,7.06442805,8.610820096,6.19718147,3.877249479,-1.912853191,-0.899617857,-1.064778431,0.47139387,0.367408506,0.921857687,0.085611252,0
7.595934887,5.493618727,3.91998306,8.105100791,3.242588596,-0.940746799,-1.539238198,-0.762603599,0.984004546,0.220980485,0.478632666,0.493255502,0
5.063318453,6.619366504,5.665354537,5.58664839,2.651648493,-0.775171463,-0.969678535,-0.906798494,0.846400108,0.536048306,0.200276517,0.360239943,0
7.387152217,3.239395012,9.12028213,5.403433854,4.187757132,-1.160035016,-1.509482003,-1.518240112,0.499193306,0.807828022,0.961094782,0.241686322,0
1.518184433,3.823194739,5.756481147,4.963985374,4.164374193,-1.472874601,-1.315601993,-1.375897599,0.790063932,0.473158134,0.899291413,0.20970674,0
1.392655474,6.706048443,4.355701931,7.120506993,2.9739401,-1.049611697,-0.99106018,-0.933268222,0.757330608,0.87589865,0.652166601,0.924370635,0
2.4461739,7.758263801,6.436782089,9.664811202,4.372394987,-1.010006295,-1.755327966,-1.607060726,0.892963217,0.198339727,0.709246433,0.757112574,0
7.184571362,8.715372032,8.054286725,0.86682887,4.435759835,-1.682459201,-1.70459309,-1.048707544,0.10582492,0.389045814,0.960200881,0.146682568,0
9.403252748,9.765060861,3.017100923,7.979630699,2.196362669,-0.547716774,-0.659426917,-0.989218977,0.680163328,0.502140334,0.777602846,0.64383561,0
2.612869811,7.562221202,6.004267976,2.249087565,2.867152446,-0.608592026,-1.18603198,-1.07252844,0.361242725,0.1739638,0.863402399,0.817194876,0
5.892555028,9.59052378,5.04124781,2.574925009,2.437767703,-1.205089728,-0.590939915,-0.64173806,0.610462517,0.319104713,0.868792559,0.464747591,0
5.284444428,3.103833213,5.690438236,4.560026767,3.846235792,-0.792391849,-1.077323987,-1.976519957,0.956165768,0.314090467,0.380303049,0.147950927,0
9.375151155,7.901784458,4.390311891,7.540435516,4.50292363,-1.652007652,-0.916537431,-1.934378547,0.348689888,0.34482564,0.403081554,0.516578891,0
9.85505319,5.029480796,4.659979485,8.81389322,4.77839384,-1.963363251,-1.509832107,-1.305198481,0.189802071,0.912171112,0.994393401,0.67417665,0
5.68303382,2.599733225,4.32873995,2.993446877,5.295810118,-1.531796518,-1.962143841,-1.801869759,0.710286649,0.937557984,0.945843963,0.802134621,0
8.878509608,5.558255959,1.977326195,8.928697052,4.725515635,-1.207240626,-1.760919721,-1.757355287,0.57705193,0.695273772,0.951779301,0.068663654,0
5.569203388,8.586028163,4.04777195,8.820845352,3.296955244,-1.749327016,-0.886896095,-0.660732133,0.914513784,0.641510652,0.917522215,0.753840624,0
9.971321195,8.264652424,9.631176941,8.270552299,3.901335199,-1.866691417,-0.667878019,-1.366765763,0.068369735,0.685725241,0.14273825,0.802776214,0
5.910437141,6.272485588,7.66957372,3.414154339,4.722792028,-1.403320879,-1.997870783,-1.321600365,0.169677228,0.722460903,0.317099262,0.28823509,0
7.199079602,5.909417263,8.885703523,8.478782327,5.078088281,-1.881928244,-1.543139507,-1.65302053,0.863888591,0.372685791,0.648814874,0.177291119,0
5.810707996,2.490592568,7.956575339,1.827954688,4.406812402,-1.320084932,-1.999714735,-1.087012735,0.625612836,0.130712981,0.918343792,0.674622899,0
3.356676848,8.402549827,5.900146599,6.264345935,4.366916108,-1.591134107,-1.740475475,-1.035306526,0.392380596,0.659499877,0.870543791,0.253091849,0
9.013715056,8.206623583,8.981457277,5.677155261,3.931256997,-1.131417865,-1.338642167,-1.461196966,0.866211266,0.677453837,0.508787568,0.386493212,0
6.247665228,9.510528304,7.78317424,2.010376163,3.80324591,-1.300472914,-1.337024541,-1.165748454,0.921823355,0.998449403,0.356009185,0.434206309,0
5.874114911,3.258815164,0.843821538,1.573350419,3.452417931,-1.380498763,-0.538072084,-1.533847084,0.895891262,0.789881591,0.361322235,0.975887638,0
4.810134648,4.174594888,4.279147941,8.420456336,2.445929172,-0.560637895,-0.634522141,-1.250769136,0.620868218,0.99193774,0.459347733,0.519732407,0
2.464555643,8.776093338,2.887087995,7.412268476,2.766798529,-0.985503756,-0.505327314,-1.275967459,0.056234114,0.336017986,0.430447519,0.742167021,0
7.306480372,5.246061882,8.639757445,5.626099214,4.662282043,-1.945948459,-1.930082449,-0.786251135,0.839479705,0.70617825,0.492023316,0.978433589,0
2.065882117,3.515355897,4.767721852,4.105856771,4.895878267,-1.869473878,-1.658092116,-1.368312272,0.427465184,0.96255421,0.403459891,0.102333242,0
5.184253115,8.14429285,7.353768124,0.769917812,4.658175682,-1.642574861,-1.358466701,-1.65713412,0.072252061,0.767802422,0.443600112,0.626927708,0
3.477118343,4.930994971,6.98613762,1.095537127,4.90977994,-1.823931424,-1.443456869,-1.642391647,0.711373319,0.091809517,0.926953712,0.645927737,0
9.652078548,6.412767711,9.436585211,8.869897915,4.721201182,-0.889783656,-1.890018566,-1.941398959,0.250284721,0.312320942,0.901812963,0.856865424,0
5.118311264,7.042493736,5.162717802,5.111949104,3.061978324,-0.755948195,-1.802775234,-0.503254895,0.547132662,0.791983666,0.582958153,0.284456608,0
8.997431594,3.549272552,4.902431778,9.855026959,3.279127467,-1.241555474,-0.712945024,-1.324626969,0.485582593,0.155997029,0.189889322,0.464639414,0
5.262271624,3.919258874,8.732029997,9.184447127,2.955845667,-0.676361464,-0.88181975,-1.397664453,0.072480653,0.130918901,0.634199445,0.869986252,0
4.975686512,8.916494774,8.454417544,8.685735795,3.846978547,-1.710264735,-0.951161049,-1.185552763,0.773964989,0.268799412,0.914800743,0.520777435,0
6.291043231,8.153852869,4.145793704,8.634907638,3.717913929,-1.031745742,-1.221892369,-1.464275818,0.243399203,0.850295167,0.956386646,0.360942186,0
3.030290539,4.936123913,4.835775644,7.827189311,3.769315213,-1.042680224,-1.532639305,-1.193995683,0.334223956,0.242606568,0.959563318,0.069311519,0
2.159172614,4.466005346,8.21433377,4.624916155,2.763828243,-0.724200623,-1.303947668,-0.735679952,0.329822704,0.892203466,0.508998626,0.706981128,0
5.986869593,4.337813343,6.055489388,6.034411409,3.574128929,-1.577950297,-1.341704504,-0.654474128,0.677237818,0.776069903,0.479114745,0.662158264,0
5.690976128,6.09678774,1.946337968,3.087555774,2.777041687,-0.56454426,-0.528669287,-1.68382814,0.982185619,0.282532406,0.785128513,0.401575245,0
4.680544631,5.513029843,9.789312043,4.380485592,2.532546519,-0.652673633,-1.017579383,-0.862293503,0.415925372,0.867230098,0.764895228,0.193752472,0
4.961386611,3.163217539,2.210308297,8.411884849,2.694504287,-1.504010798,-0.562203676,-0.628289814,0.510133666,0.817654986,0.472236871,0.885828704,0
7.120673324,3.762844555,3.136718913,8.508733674,3.160912506,-1.074930093,-0.50036054,-1.585621873,0.906366675,0.984956895,0.751651894,0.367754988,0
4.222998121,9.397372043,5.380758952,9.365356605,3.25475034,-1.827405155,-0.821548754,-0.60579643,0.558270464,0.98673791,0.927515886,0.754314443,0
6.046543641,4.50406916,7.277903711,6.951318582,3.863005227,-1.23086289,-0.999108442,-1.633033895,0.517604505,0.923970507,0.825517454,0.324162949,0
6.922279411,4.1580096,3.039890703,2.531872403,2.968823411,-1.608110531,-0.644629374,-0.716083507,0.568043781,0.381740612,0.687085696,0.269862771,0
5.355532661,7.405115766,7.082350352,6.780790219,4.968026899,-1.845655327,-1.289668374,-1.832703198,0.542978921,0.558130843,0.367270156,0.087851481,0
3.884217183,9.38276997,5.536716183,4.543102593,3.686004891,-1.384064325,-0.924525869,-1.377414697,0.638441885,0.219550742,0.821641367,0.779083292,0
7.141506017,3.656554405,1.609298407,3.893941238,3.967122867,-1.437617485,-1.311079449,-1.218425932,0.812029237,0.557996357,0.973360228,0.199394116,0
3.328846595,7.479043612,7.394987513,0.8108688,4.788680359,-1.589318361,-1.818045145,-1.381316853,0.203568337,0.650212433,0.949980372,0.112530164,0
7.055417599,9.29325039,3.181609152,1.914994947,2.899097017,-0.890293942,-0.747120202,-1.261682872,0.561132212,0.508757938,0.68363454,0.436099395,0
8.089294589,3.832838382,4.257321931,9.733148896,3.9304902,-1.495822157,-1.458413233,-0.97625481,0.082671457,0.978782707,0.684053458,0.842820096,0
4.068762913,9.070222461,7.497185209,9.670968607,3.373593197,-0.867731688,-1.729065303,-0.776796207,0.222589776,0.127718735,0.522455807,0.983251872,0
9.315020589,7.084383379,3.194990799,8.878906631,3.395897282,-1.534384965,-0.654159181,-1.207353136,0.289421827,0.732168793,0.385701838,0.471616237,0
9.214834283,1.847108261,8.797663547,8.409832695,4.665289683,-1.085882904,-1.966776782,-1.612629997,0.8943543,0.15361262,0.740477697,0.607589593,0
4.411185288,5.507860398,6.316128938,8.437988107,3.268763182,-1.235929431,-0.84987131,-1.182962441,0.7770461,0.154384791,0.488188621,0.699462206,0
5.600064391,7.372791168,4.094214026,4.884394171,2.69506823,-0.53685341,-1.347322259,-0.810892561,0.998570137,0.823437598,0.415768501,0.958779179,0
8.66751741,5.314022107,2.286550046,8.908760839,3.384346468,-0.569878631,-1.551128508,-1.263339329,0.258274507,0.305326637,0.18009262,0.794178417,0
3.13827167,4.495447485,9.636923,3.684668724,4.022935157,-1.717245853,-1.530701643,-0.774987661,0.947463442,0.245946416,0.686295702,0.652801145,0
4.354121334,8.524408133,9.831965437,7.254241729,4.027681334,-1.684619217,-0.991834941,-1.351227176,0.388585884,0.91643296,0.609475363,0.053658569,0
7.128746598,0.528612235,9.825972222,6.223962711,4.177655642,-1.585467971,-1.044806625,-1.547381047,0.767066727,0.208829072,0.343401582,0.521069167,0
9.595347238,8.588421463,2.092727117,6.890109706,3.476891162,-0.888333083,-0.937273609,-1.65128447,0.152122978,0.996207845,0.608133226,0.746928826,0
3.928196289,8.938438264,7.634359255,3.752973624,3.766301295,-1.444888599,-1.213138789,-1.108273908,0.204644383,0.767383234,0.518228815,0.924119681,0
2.315920344,8.328210751,2.020731748,4.523612051,4.58856081,-1.675618359,-1.365334175,-1.547608276,0.687463437,0.326954433,0.405456562,0.952117156,0
6.880484275,6.109933867,3.334782597,3.503511753,2.840763702,-0.639847537,-0.955747418,-1.245168747,0.96351624,0.119562069,0.473798306,0.814137356,0
3.669688548,4.886194578,0.827422535,7.416483412,4.719611335,-1.895507904,-0.948088296,-1.876015135,0.461327951,0.52365718,0.142050477,0.873426634,0
5.118973733,2.564130705,1.513441944,3.512638989,2.424694577,-0.684205473,-0.501748468,-1.238740636,0.831753863,0.297173575,0.208667804,0.651960995,0
3.513648988,5.255162003,1.298054613,2.799022148,4.335833358,-1.490255924,-1.45207373,-1.393503704,0.676717135,0.60943661,0.659155711,0.559868982,0
3.540873729,6.196766134,5.361478806,5.351838026,5.079573393,-1.625451996,-1.903229347,-1.55089205,0.275053675,0.641933469,0.518354721,0.102755113,0
3.913799401,3.690861371,8.31730783,6.326082449,4.001259812,-1.544674715,-1.840442923,-0.616142174,0.056830356,0.971333736,0.353602885,0.521780902,0
8.555865953,7.146073462,4.420595187,5.157756236,3.477450993,-1.345481976,-1.175008619,-0.956960399,0.366013584,0.805988319,0.129703774,0.592859742,0
3.473229243,3.723718848,1.956988678,6.100010833,3.620992298,-1.508660337,-1.52563674,-0.586695221,0.7134221,0.601706411,0.726121236,0.904827516,0
1.377818894,5.839563304,1.718447381,3.618730972,4.952591966,-1.702517611,-1.565319721,-1.684754634,0.466697964,0.891099033,0.392321713,0.888518816,0
3.880928639,6.583754776,2.404645047,2.499212122,4.436383598,-1.802647863,-1.917378728,-0.716357006,0.645521786,0.791238406,0.852102626,0.153506573,0
6.540119616,4.275018957,3.836060456,9.458677045,3.135836436,-1.206673813,-1.045463213,-0.88369941,0.956212441,0.088654319,0.4056728,0.893647712,0
6.271584687,5.096845213,5.843366916,4.877916251,4.25935588,-0.571934769,-1.778852268,-1.908568843,0.150502083,0.237282659,0.715706193,0.346904659,0
5.709829125,5.926456865,3.617006396,8.383967469,2.4288915,-0.796105218,-1.011090216,-0.621696065,0.556348741,0.718396493,0.978325683,0.476113481,0
9.645392096,7.903235494,8.77307848,5.983644443,3.872875379,-1.779563873,-1.299563363,-0.793748142,0.944564445,0.658796398,0.109068833,0.479167883,0
5.6817874,5.741450431,3.837463702,7.491935284,3.543618925,-1.693539686,-1.082087203,-0.767992036,0.381842113,0.131080117,0.29657828,0.986977118,0
6.039285696,9.459014416,4.821611027,5.65795292,3.649853122,-1.459968468,-0.909874016,-1.280010637,0.090936694,0.060026512,0.877185078,0.562673485,0
5.383739697,7.37430839,7.778700753,5.520997132,4.409054542,-1.40184357,-1.362891988,-1.644318984,0.882818984,0.365667158,0.413383176,0.952653213,0
0.57996386,9.676125201,5.585510376,9.713909542,5.11209576,-1.677304937,-1.754954495,-1.679836328,0.162826231,0.590928233,0.171275221,0.557573358,0
7.617133449,9.187012918,3.131606677,3.27705898,5.512238342,-1.895377451,-1.898996737,-1.717864153,0.291949488,0.923087457,0.183579347,0.403435259,0
5.861081668,4.496602758,2.426700108,6.397368662,5.511299963,-1.802101947,-1.71053806,-1.998659956,0.649376133,0.508356836,0.115995352,0.514466471,0
3.537920174,6.123880118,4.391420457,6.839605018,3.512869572,-1.33304468,-1.217675549,-0.962149342,0.425886112,0.235391471,0.988112113,0.404549018,0
5.20193639,8.087790217,7.256926115,1.051903766,2.514551379,-0.575457677,-0.803701256,-1.135392447,0.207713846,0.904082547,0.944470033,0.916967914,0
9.601627262,2.945902483,4.149304745,4.782809113,2.954967359,-1.540044514,-0.666467166,-0.748455678,0.894534042,0.407617465,0.603208882,0.184458476,0
3.123409297,8.496648926,5.962311776,6.162139407,3.088105772,-0.598045634,-1.0877317,-1.402328437,0.272313948,0.663437985,0.314891749,0.719763451,0
9.74063444,2.00525471,3.975327919,3.043407663,2.495896014,-0.982266532,-0.963389165,-0.550240317,0.946610767,0.78481458,0.682354419,0.285791741,0
2.122674947,8.506848421,8.9761228,5.297071672,4.342035187,-1.56490021,-1.954745852,-0.822389125,0.634925613,0.263570188,0.629958433,0.452077338,0
3.583689105,5.898417493,9.368544311,9.345189211,3.070334666,-0.837914178,-1.381050307,-0.851370181,0.483454651,0.124489223,0.404066982,0.786129228,0
7.523463529,9.308135469,7.88239193,9.299919932,4.013055635,-1.764039845,-0.760612224,-1.488403566,0.12732872,0.928379185,0.865032095,0.73076407,0
2.258494237,7.493128547,8.296190192,6.18126626,4.135062913,-1.611756981,-0.8686729,-1.654633031,0.32327519,0.055101897,0.931655623,0.67560394,0
7.86089719,2.501239735,7.440697441,3.488735951,4.337452653,-1.032160279,-1.587679735,-1.71761264,0.743047099,0.79164879,0.368881947,0.934097413,0
2.327652271,2.827247228,8.974776183,5.5397326,4.009549288,-1.210560305,-0.978530989,-1.820457994,0.774490527,0.789490835,0.910529317,0.609165119,0
2.67724638,7.497807973,8.877047458,6.635394442,3.982685281,-1.395781013,-1.591467864,-0.995436404,0.077078209,0.840676742,0.578997853,0.7505867,0
8.660638086,4.684042794,8.716583044,4.810348126,3.250961496,-0.84596142,-1.505676579,-0.899323497,0.261058642,0.957470893,0.613860226,0.400525598,0
8.623813133,1.343156637,2.499160745,6.843735788,3.65333018,-1.275081149,-0.615895002,-1.762354029,0.695086892,0.102270623,0.39508939,0.818939618,0
2.068834795,5.46811051,7.83763046,6.059495231,3.845726441,-0.82192151,-1.932072204,-1.091732727,0.791771749,0.496349643,0.708636082,0.345182211,0
3.1605694,2.940190925,4.678001253,4.70310871,3.384111324,-1.851511585,-0.998939158,-0.533660581,0.391035365,0.865200922,0.962227969,0.100996036,0
3.61262595,2.90054597,6.425743197,1.029113122,4.781471866,-1.602053917,-1.515734584,-1.663683365,0.938756702,0.678149212,0.41822204,0.73965919,0
5.139775208,1.803944634,5.46650284,1.985585862,3.942891287,-1.81726643,-1.355393322,-0.770231535,0.844655315,0.982531091,0.387863243,0.765702801,0
7.723688915,7.751793433,1.37429569,8.936353991,4.60408185,-1.814036578,-1.949113777,-0.840931496,0.598524522,0.517705708,0.686050107,0.570531651,0
3.045551874,9.430148128,8.447781645,1.024454277,2.770714958,-1.209470393,-0.69118974,-0.870054824,0.238962031,0.3443115,0.689441462,0.096833058,0
9.99667792,4.841367441,1.244647143,4.890366056,2.951719659,-1.06658359,-0.910880525,-0.974255544,0.747623429,0.779882762,0.647330931,0.514418667,0
6.1662658,8.793383421,6.861517713,8.633795746,3.299677341,-0.786105747,-1.915866884,-0.59770471,0.123466075,0.155888958,0.54043958,0.472333454,0
8.976737279,4.951344324,3.987799001,0.613272243,4.828197151,-1.850613116,-1.865839986,-1.111744049,0.996162286,0.242548224,0.516008913,0.523275548,0
4.282627587,3.398475812,0.581159818,4.36090823,2.976401601,-1.356815005,-0.688665688,-0.930920909,0.493135802,0.62417214,0.316174909,0.84732299,0
5.942143526,8.043732348,7.601468082,4.240233597,4.055736065,-1.138557433,-1.597991188,-1.319187443,0.741933876,0.888738456,0.925068873,0.765132855,0
6.043063405,2.455754234,4.245952951,2.413460862,3.824716398,-1.27215083,-1.410787231,-1.141778337,0.172188127,0.857122931,0.962428242,0.41299372,0
